16422;Paulie;1998;32930;NULL;26875268
16423;Pauvre Pierrot;1892;32932;NULL;NULL
16424;Pay Day;1922;1815;NULL;NULL
16425;Pay It Forward;2000;17477;20000000;33519628
16426;Payback;1999;2330;90000000;161626121
16427;Paycheck;2003;1425;60000000;96269812
16428;Payment Deferred;1932;16830;NULL;NULL
16429;Payment on Demand;1951;9386;NULL;NULL
16430;Peacock Alley;1930;32940;NULL;NULL
16431;Pearl Harbor;2001;7496;140000000;449220945
16432;Pecker;1998;9414;6000000;2281761
16433;Pee-wees Big Adventure;1985;5251;7000000;40940662
16434;Peeping Tom;1960;1052;NULL;NULL
16435;Peepli Live;2010;32948;10;NULL
16436;Peg o My Heart;1922;8964;NULL;NULL
16437;Peg o My Heart;1933;4540;NULL;NULL
16438;Peggy Sue Got Married;1986;7246;18000000;NULL
16439;Pelle the Conqueror;1987;28311;NULL;NULL
16440;Penelope;1966;6227;NULL;NULL
16441;Penn & Teller Get Killed;1989;5146;NULL;NULL
16442;Penn of Pennsylvania;1941;7846;NULL;NULL
16443;Penny Points to Paradise;1960;32975;NULL;NULL
16444;Penny Serenade;1941;1791;NULL;NULL
16445;Pentathlon;1995;31771;NULL;NULL
16446;Penthouse;1933;4574;NULL;NULL
16447;People I Know;2002;32991;NULL;126793
16448;People Will Talk;1951;1169;NULL;NULL
16449;Peppermint Candy;2000;23206;NULL;NULL
16450;Peppermint FrappÃ©;1967;10996;NULL;NULL
16451;Percy Jackson & the Olympians: The Lightning Thief;2010;4359;95000000;226497209
16452;Perfect;1985;11955;22000000;NULL
16453;Perfect Stranger;2007;4524;NULL;73090611
16454;Perfect Strangers;1945;6355;NULL;NULL
16455;Perfect Strangers;1950;26798;NULL;NULL
16456;Perfect Understanding;1933;33030;NULL;NULL
16457;Performance;1970;17607;750000;NULL
16458;Perfume;2001;25700;NULL;NULL
16459;Perils of Nyoka;1942;27270;NULL;NULL
16460;Perils of the Royal Mounted;1942;10193;NULL;NULL
16461;Perils of the Wilderness;1956;15291;NULL;NULL
16462;Period of Adjustment;1962;2448;NULL;NULL
16463;Permanent Vacation;1981;11141;NULL;NULL
16464;Perri;1957;33056;NULL;NULL
16465;Perriers Bounty;2011;33057;NULL;160430
16466;Persona;1966;3100;NULL;NULL
16467;Personal Best;1982;28027;NULL;NULL
16468;Personal Magnetism;1913;2;NULL;NULL
16469;Personal Property;1937;4574;NULL;NULL
16470;Personal Services;1987;26254;NULL;1744164
16471;Personal Velocity: Three Portraits;2002;15814;125000;811299
16472;Persuasion;1995;14178;1000000;5269757
16473;Pet Sematary;1989;33083;11500000;57469179
16474;Petes Dragon;1977;12727;10000000;NULL
16475;Pete n Tillie;1972;15801;NULL;NULL
16476;Pete Kellys Blues;1955;7326;NULL;NULL
16477;Peters Friends;1992;2691;5000000;4058564
16478;Peter Ibbetson;1935;330;NULL;NULL
16479;Peter Pan;1924;1808;NULL;NULL
16480;Peter Pan;1953;5234;4000000;87404651
16481;Peter Pan;2003;15733;100000000;121975011
16482;Petticoat Camp;1912;2;NULL;NULL
16483;Petulia;1968;2040;NULL;NULL
16484;Peyton Place;1957;11968;NULL;25600000
16485;Phaedra;1962;12279;NULL;NULL
16486;Phantasm;1979;12285;NULL;11988469
16487;Phantasm IV: Oblivion;1998;12285;650000;NULL
16488;Phantom;1922;33130;NULL;NULL
16489;Phantom Lady;1944;14672;NULL;NULL
16490;Phantom of the Opera;1943;8969;1500000;NULL
16491;Phantom of the Paradise;1974;11088;1300000;NULL
16492;Phantoms;1998;23509;NULL;NULL
16493;Pharaoh;1966;30782;NULL;NULL
16494;Phase IV;1974;33141;NULL;NULL
16495;Phat Beach;1996;27363;NULL;1383553
16496;Phenomena;1985;17484;NULL;NULL
16497;Phffft!;1954;11968;NULL;NULL
16498;Philadelphia;1993;9764;26000000;206678440
16499;Phoebe in Wonderland;2009;9339;NULL;NULL
16500;Phone Booth;2003;1320;10000000;97837138
16501;Phone Call from a Stranger;1952;11567;NULL;NULL
16502;PiÃ±ero;2001;33169;NULL;NULL
16503;Pi;1998;10685;60000;3221152
16504;Piccadilly;1929;33177;NULL;NULL
16505;Pickpocket;1959;2514;NULL;NULL
16506;Pickup on South Street;1953;21564;780000;1900000
16507;Picnic;1956;12571;NULL;NULL
16508;Picture Bride;1995;33186;NULL;NULL
16509;Picture Snatcher;1933;1004;NULL;NULL
16510;Pie in the Sky;1996;33192;NULL;NULL
16511;Pieces of April;2003;16718;300000;3272028
16512;Piglets Big Movie;2003;33194;NULL;62870546
16513;Pilgrimage;1933;856;NULL;NULL
16514;Pillow Talk;1959;3546;NULL;NULL
16515;Pina;2011;5198;NULL;NULL
16516;Pineapple Express;2008;5616;25000000;101549277
16517;Pink Cadillac;1989;7178;NULL;NULL
16518;Pink Flamingos;1997;9414;10000;NULL
16519;Pinky;1949;1924;NULL;NULL
16520;Pinocchio;1940;19135;2289247;NULL
16521;Pinocchio;2002;15293;40000000;NULL
16522;Piranha;1978;5897;660000;NULL
16523;Piranha 3D;2010;23845;24000000;NULL
16524;Pirate Treasure;1934;4416;NULL;NULL
16525;Pirates;1986;2074;40000000;6341825
16526;Pirates of the Caribbean: At Worlds End;2007;30814;300000000;963420425
16527;Pirates of the Caribbean: Dead Mans Chest;2006;30814;225000000;1066179725
16528;{{ubl;2011;6967;150;1043871802
16529;Pirates of the Caribbean: The Curse of the Black P;2003;30814;140000000;654264015
16530;Pirates of the High Seas;1950;11837;NULL;NULL
16531;Pitch Black;2000;2878;23000000;53187659
16532;Pitfall;1948;13755;NULL;NULL
16533;Pitfall;1962;33254;NULL;NULL
16534;Pittsburgh;1942;23293;NULL;NULL
16535;Pixote;1981;33256;NULL;NULL
16536;Place des Cordeliers Ã  Lyon;2005;9024;NULL;NULL
16537;Places in the Heart;1984;8594;9500000;34901614
16538;Plain Clothes;1988;6774;NULL;NULL
16539;Plan 9 from Outer Space;1959;33261;60000;NULL
16540;Planes Trains and Automobiles;1987;16469;15000000;150823000
16541;Planet 51;2009;33266;70000000;108005745
16542;Planet of the Apes;1968;26051;5800000;32589624
16543;Planet of the Apes;2001;5251;NULL;362211740
16544;Planet of the Vampires;1965;10678;NULL;NULL
16545;Plantinum Blonde;1931;2192;NULL;NULL
16546;Platoon;1986;4932;6500000;138530565
16547;Platoon Leader;1988;11617;NULL;NULL
16548;Play Dirty;1969;13755;NULL;NULL
16549;Play It Again Sam;1972;11591;NULL;NULL
16550;Play It to the Bone;1999;10812;NULL;NULL
16551;Playing God;1997;33279;12000000;4166918
16552;Pleasantville;1998;33284;40000000;49805462
16553;Please Not Now!;1961;6536;NULL;NULL
16554;Please Dont Eat the Daisies;1960;10384;NULL;NULL
16555;Please Give;2010;21907;3000000;4131508
16556;Please Help the Pore;1912;2;NULL;NULL
16557;Plunder of the Sun;1953;8462;NULL;NULL
16558;Pocahontas;1995;33300;55000000;346079773
16559;Pocket Money;1972;12259;NULL;NULL
16560;Pocketful of Miracles;1961;2192;2900000;2500000
16561;Point Blank;1967;10096;3000000;NULL
16562;Point Break;1991;11454;24000000;83531958
16563;Point of No Return;1993;5953;NULL;30038362
16564;Pointed Heels;1929;25866;NULL;NULL
16565;Poison;1991;20450;250000;609524
16566;Poison Ivy;1992;33325;NULL;1829804
16567;PokÃ©mon: The First Movie;1998;33326;NULL;163644662
16568;PokÃ©mon: The Movie 2000;1999;33326;NULL;133949270
16569;PokÃ©mon 4Ever;2001;33326;NULL;28023563
16570;PokÃ©mon Heroes;2002;33358;NULL;20867919
16571;Pola X;1999;27255;NULL;NULL
16572;Police Academy: Mission to Moscow;1994;8517;10000000;NULL
16573;Police Academy (First);1984;10800;4500000;81198894
16574;Police Academy 2: Their First Assignment;1985;13296;NULL;55600000
16575;Police Academy 4: Citizens on Patrol;1987;33372;NULL;NULL
16576;Police Story;1985;7516;NULL;NULL
16577;Police Story 4: First Strike;1997;30882;NULL;NULL
16578;Pollock;2000;1397;NULL;NULL
16579;Pollyanna;1920;33389;300000;NULL
16580;Pollyanna;1960;22991;NULL;NULL
16581;Poltergeist;1982;25940;10700000;121706019
16582;Poltergeist II: The Other Side;1986;33399;NULL;NULL
16583;Poltergeist III;1988;17178;9500000;NULL
16584;Polyester;1981;9414;300000;NULL
16585;Pontiac Moon;1994;1839;NULL;NULL
16586;Pony Express;1953;4917;NULL;NULL
16587;Ponyo;2008;13864;NULL;NULL
16588;Poohs Heffalump Movie;2005;33417;20000000;52858433
16589;Pool of London;1951;5498;NULL;NULL
16590;Poor Cow;1967;33420;NULL;NULL
16591;Popcorn;1991;33423;NULL;NULL
16592;Popeye;1980;954;20000000;NULL
16593;Porco Rosso;1992;13864;NULL;NULL
16594;Pork Chop Hill;1959;3582;NULL;NULL
16595;Porkys;1982;1613;4000000;NULL
16596;Porkys II: The Next Day;1983;1613;NULL;NULL
16597;Portrait of a Hitman;1984;33460;NULL;NULL
16598;Portrait of Jennie;1948;16909;NULL;NULL
16599;Poseidon;2006;4745;160000000;181674817
16600;Posse;1975;548;NULL;NULL
16601;Posse;1993;1033;NULL;18289763
16602;Possessed;1931;2035;NULL;NULL
16603;Possessed;1947;9386;NULL;NULL
16604;Possession;1981;27621;NULL;1113538
16605;Possession;2002;17322;25000000;14815898
16606;Post Grad;2009;33478;NULL;6414729
16607;Postcards from the Edge;1990;10392;NULL;NULL
16608;Pound Puppies and the Legend of Big Paw;1988;33479;NULL;586938
16609;PoussiÃ¨res de vie Dust of Life;1995;33482;NULL;NULL
16610;Powder;1995;15157;NULL;30862156
16611;Powder Blue;2009;33485;NULL;NULL
16612;PrÃªt-Ã -Porter;1994;954;NULL;11300653
16613;Practical Magic;1998;992;NULL;NULL
16614;Preachers Kid;2010;33514;7000000;515065
16615;Predator;1987;9086;15000000;98267558
16616;Predator 2;1990;2836;NULL;57120318
16617;Predators;2010;7508;40000000;NULL
16618;Prefontaine;1997;6025;NULL;NULL
16619;Prelude to a Kiss;1992;28825;NULL;NULL
16620;Premonition;2007;33527;20000000;84146832
16621;President McKinley Inauguration Footage;1901;33529;NULL;NULL
16622;Pressure Point;1962;33531;NULL;NULL
16623;Presumed Innocent;1990;5596;NULL;NULL
16624;Pretty Baby;1978;33533;NULL;5786368
16625;Pretty in Pink;1986;7670;NULL;NULL
16626;Pretty Ladies;1925;18767;NULL;NULL
16627;Pretty Maids All in a Row;1971;6536;NULL;NULL
16628;Pretty Poison;1968;33539;NULL;NULL
16629;Pretty Smart;1987;33540;NULL;NULL
16630;Pretty Woman;1990;9323;14000000;463407268
16631;Prey for Rock & Roll;2003;33546;NULL;NULL
16632;Price of Glory;2000;33554;10000000;NULL
16633;Pride and Prejudice;2006;7926;28000000;121147947
16634;Pride;2007;33566;NULL;7094650
16635;Pride and Glory;2008;NULL;30000000;43440721
16636;Pride Divide;1997;33571;NULL;NULL
16637;Pride of the Marines;1945;831;NULL;NULL
16638;Priest;1995;20204;NULL;NULL
16639;Priest;2011;28231;60000000;78309131
16640;Primal Fear;1996;20272;30000000;102616183
16641;Primary Colors;1998;33577;65000000;52090187
16642;Prime;2005;33583;NULL;NULL
16643;Prime Cut;1972;6232;NULL;NULL
16644;Primeval;2007;33585;NULL;NULL
16645;Prince Nezhas Triumph Against Dragon King;1979;33590;NULL;NULL
16646;Prince of Central Park;2000;33591;NULL;7838
16647;Prince of Darkness;1987;7780;3000000;14182492
16648;Prince of Foxes;1949;1416;NULL;NULL
16649;Prince of Persia: The Sands of Time;2010;6320;150;335154643
16650;Prince of Players;1955;33597;NULL;NULL
16651;Prince of the City;1981;261;8600000;NULL
16652;Prince Valiant;1954;330;2970000;2600000
16653;Princesa;2001;33627;NULL;NULL
16654;Princess Clementina;1911;33629;NULL;NULL
16655;Princess Iron Fan;1941;33637;NULL;NULL
16656;Princess Kaiulani;2010;33638;9000000;NULL
16657;Princess Mononoke;1997;13864;NULL;NULL
16658;Princess Nicotine or The Smoke Fairy;1909;25090;NULL;NULL
16659;Princess ORourke;1943;33655;NULL;NULL
16660;Princess Yang Kwei-Fei;1955;2068;NULL;NULL
16661;Prison;1962;3100;NULL;NULL
16662;Prison;1988;289;NULL;NULL
16663;Privates Progress;1956;11976;NULL;NULL
16664;Private Benjamin;1980;23949;15000000;69847348
16665;Private Lives;1931;9778;NULL;NULL
16666;Private Parts;1972;10343;NULL;NULL
16667;Private Parts;1997;706;28000000;41230799
16668;Private Resort;1985;31290;NULL;NULL
16669;Privilege;1967;33692;NULL;NULL
16670;Privileged;1982;2629;NULL;NULL
16671;Prizzis Honor;1985;4094;NULL;NULL
16672;Problem Child;1990;10017;10000000;53470900
16673;Problem Child 2;1991;7462;15000000;25104700
16674;Professional Soldier;1935;9128;NULL;NULL
16675;Professor;1962;6188;NULL;NULL
16676;Project A-ko;1986;33722;NULL;NULL
16677;Project A;1983;7516;NULL;NULL
16678;Project X;1987;8627;NULL;NULL
16679;Prom;2011;33728;8000000;NULL
16680;Prom Night;1980;12469;NULL;NULL
16681;Prom Night;2008;33745;20000000;NULL
16682;Prom Night III: The Last Kiss;1990;33750;NULL;NULL
16683;Prom Night IV: Deliver Us from Evil;1992;33755;NULL;NULL
16684;Promises! Promises!;1963;16027;NULL;NULL
16685;Proof of Life;2001;4588;65000000;NULL
16686;Propaganda;1999;33765;NULL;NULL
16687;Prophecy;1979;1080;NULL;54000000
16688;Proud American;2008;33796;NULL;NULL
16689;Providence;1977;26448;NULL;NULL
16690;Prudence and the Pill;1968;1434;NULL;NULL
16691;Psycho;1998;19046;60000000;37141130
16692;Psycho;1960;10739;806948;32000000
16693;Psycho II;1983;15110;NULL;NULL
16694;Psycho III;1986;16250;NULL;NULL
16695;PT 109;1963;9149;NULL;NULL
16696;Public Access;1993;7351;250000;NULL
16697;Public Enemies;2009;15387;100000000;214104620
16698;Pulse;2006;33814;20500000;29907685
16699;Pump Up the Volume;1990;19586;NULL;NULL
16700;Pumping Iron;1977;33819;NULL;NULL
16701;Pumpkin;2002;33820;NULL;308552
16702;Punch-Drunk Love;2002;11356;25000000;24665649
16703;Punchline;1988;29217;15000000;NULL
16704;Puncture;2011;33824;NULL;NULL
16705;Punisher: War Zone;2008;33828;35000000;10100036
16706;Punishment Park;1971;33692;91000;NULL
16707;Puppet Master: The Legacy;2003;16102;NULL;NULL
16708;Puppet Master;1989;16103;NULL;NULL
16709;Puppet Master 4: The Demon;1993;28161;NULL;NULL
16710;Puppet Master 5: The Final Chapter;1994;28161;NULL;NULL
16711;Puppet Master II: His Unholy Creations;1991;33852;780000;NULL
16712;Puppet Master III: Toulons Revenge;1991;16484;800000;NULL
16713;Purely Belter;2000;10785;NULL;NULL
16714;Purple Rain;1984;33886;7000000;68392977
16715;Purple Storm;1999;25747;NULL;NULL
16716;Pursuit to Algiers;1945;10498;NULL;NULL
16717;Push;2009;22265;38000000;48808215
16718;Pushing Hands;1992;12069;NULL;NULL
16719;Pushing Tin;1999;6320;33000000;8408835
16720;Pushover;1954;8324;NULL;NULL
16721;Pushpaka Vimana;1987;33906;NULL;NULL
16722;Puss in Boots;2011;29383;130000000;399131491
16723;Put Yourself in His Place;1912;33914;NULL;NULL
16724;Puttin on the Ritz;1930;33917;NULL;NULL
16725;Puzzle of a Downfall Child;1970;24610;NULL;NULL
16726;Pyaar Impossible!;2010;33921;NULL;NULL
16727;Pyaasa;1957;8235;NULL;NULL
16728;Pygmalion;1938;1053;NULL;NULL
16729;Q: The Winged Serpent;1982;11326;NULL;NULL
16730;Q Planes;1939;4177;NULL;NULL
16731;Quackser Fortune Has a Cousin in the Bronx;1970;33933;NULL;NULL
16732;Quadrophenia;1979;33934;NULL;NULL
16733;Quai des OrfÃ¨vres;1947;33948;NULL;NULL
16734;Quality Street;1927;9778;NULL;NULL
16735;Quantum of Solace;2008;20819;200000000;586090727
16736;Quarantine;2008;17846;12000000;41319906
16737;Quatermass 2;1957;20103;92000;NULL
16738;Quatermass and the Pit;1967;2760;275000;NULL
16739;Queen Bee;1955;33959;NULL;NULL
16740;Queen Christina;1933;7309;NULL;NULL
16741;Queen of the Damned;2002;25700;35000000;45479110
16742;Queen of the Gypsies;1979;33970;NULL;NULL
16743;Queen of the Northwoods;1929;4399;NULL;NULL
16744;Queen of the Yukon;1940;33973;NULL;NULL
16745;Queen to Play;2011;33975;NULL;NULL
16746;Querelle;1982;5065;NULL;NULL
16747;Quest for Camelot;1998;33991;40000000;22510798
16748;Quest For Fire;1982;10491;12500000;40602910
16749;Question 7;1961;12259;NULL;NULL
16750;Quick Change;1990;27927;NULL;NULL
16751;Quick Millions;1931;10978;NULL;NULL
16752;Quicksands;1913;355;NULL;NULL
16753;Quicksilver;1986;34010;NULL;NULL
16754;Quiet Cool;1986;33755;NULL;1900000
16755;Qurbani;1980;7686;NULL;NULL
16756;RÄ™ce do gÃ³ry;1981;17476;NULL;NULL
16757;R.S.V.P.;2002;34028;NULL;NULL
16758;Raajneeti;2010;34044;60;143
16759;Raavan;2010;34051;30;NULL
16760;Rabbit-Proof Fence;2002;8546;NULL;16217411
16761;Rabbit Hole;2010;8836;5000000;3409780
16762;Rabbit Test;1978;26539;NULL;NULL
16763;Race for Your Life Charlie Brown;1977;34063;NULL;3223888
16764;Race to Witch Mountain;2009;34065;50000000;NULL
16765;Race with the Devil;1975;10823;1745000;NULL
16766;Rachel Rachel;1968;2697;NULL;NULL
16767;Racing Stripes;2005;33991;30000000;90754475
16768;Rad;1986;13092;NULL;NULL
16769;Radar Men from the Moon;1952;18551;NULL;NULL
16770;Radio;2003;2;NULL;NULL
16771;Radio Cab Murder;1954;16471;NULL;NULL
16772;Radio Days;1987;2643;NULL;NULL
16773;Radio Patrol;1937;34102;NULL;NULL
16774;Radioactive Dreams;1986;13153;NULL;NULL
16775;Radioland Murders;1994;9329;15000000;1316865
16776;Rafferty and the Gold Dust Twins;1975;20463;NULL;NULL
16777;Raffles;1930;7700;NULL;NULL
16778;Rage at Dawn;1955;4177;NULL;NULL
16779;Rage in Heaven;1941;4574;NULL;NULL
16780;Raggedy Man;1981;19773;NULL;NULL
16781;Raging Bull;1980;2898;18000000;23380203
16782;Ragtime;1981;5856;NULL;11099118
16783;Raiders of Ghost City;1944;4416;NULL;NULL
16784;Raiders of the Lost Ark;1981;1375;18000000;384140454
16785;Rain;1932;3582;NULL;NULL
16786;Rain Man;1988;6340;25000000;354825435
16787;Rain Without Thunder;1993;34111;NULL;NULL
16788;Rainbow;1944;34113;NULL;NULL
16789;Rainbow Brite and the Star Stealer;1985;34115;NULL;NULL
16790;Raintree County;1957;5809;5474000;9000000
16791;Raise the Red Lantern;1991;16479;NULL;NULL
16792;Raise Your Voice;2004;894;15000000;14867514
16793;Raising Arizona;1987;9065;6000000;22847564
16794;Raising Cain;1992;11088;NULL;NULL
16795;Raising Helen;2004;9323;50000000;49718611
16796;Raja Harishchandra;1913;34141;NULL;NULL
16797;Ram Aur Shyam;1967;34143;NULL;NULL
16798;Ramayana: The Legend of Prince Rama;1998;34144;NULL;NULL
16799;Rambling Rose;1991;6774;NULL;6266671
16800;Rambo: First Blood Part II;1985;15234;NULL;150415432
16801;Rambo;2008;34150;50000000;113244290
16802;Rambo III;1988;30465;NULL;189015611
16803;Ramona;1928;34157;NULL;NULL
16804;Ramona and Beezus;2010;7369;15000000;27293743
16805;Rampage;1992;11096;NULL;NULL
16806;Ran;1985;17671;NULL;NULL
16807;Rancho Deluxe;1975;8269;NULL;NULL
16808;Rancho Notorious;1952;10062;NULL;NULL
16809;Random Harvest;1942;7121;NULL;NULL
16810;Random Hearts;1999;3938;64000000;74608570
16811;Rango;2011;30814;135000000;NULL
16812;Ransom!;1956;34175;NULL;NULL
16813;Ransom;1996;1396;80000000;309492681
16814;Rapa Nui;1994;34181;NULL;NULL
16815;Rapid Fire;1993;6442;NULL;14356479
16816;Rashomon;1951;17671;250000;NULL
16817;Ratatouille;2007;30437;150000000;623722818
16818;Ratcatcher;2000;34185;NULL;NULL
16819;Rattle and Hum;1988;19732;5000000;NULL
16820;Rattle of a Simple Man;1964;34192;NULL;NULL
16821;Ravens End;1963;77;NULL;NULL
16822;Ravenous;1999;20204;12000000;2062405
16823;Raw Deal;1948;9811;NULL;NULL
16824;Raw Deal;1986;2687;8500000;NULL
16825;Rawhide;1951;330;NULL;NULL
16826;Ray;2004;4588;40000000;124731534
16827;Re-Animator;1985;34213;900000;2023414
16828;Reach for the Sky;1956;5014;NULL;NULL
16829;Real Genius;1985;6774;NULL;NULL
16830;Real Steel;2011;10217;110000000;NULL
16831;Reality Bites;1994;5714;11500000;33351557
16832;Reap the Wild Wind;1942;4236;NULL;NULL
16833;Rear Window;1954;10739;1000000;NULL
16834;Rebecca;1940;10739;1288000;NULL
16835;Rebecca of Sunnybrook Farm;1938;355;NULL;NULL
16836;Rebel Without a Cause;1955;1119;1500000;4600000
16837;Rebound;2005;7452;NULL;17492014
16838;REC 2;2009;16958;NULL;18469680
16839;Recess: Schools Out;2001;34234;23000000;44460850
16840;Reckless;1935;2152;NULL;NULL
16841;Reckless;1984;4524;NULL;NULL
16842;Reckless;1995;28825;NULL;NULL
16843;Red-Headed Woman;1932;3369;NULL;NULL
16844;RED;2010;21134;58000000;199006387
16845;Red Ball Express;1952;12292;NULL;NULL
16846;Red Barry;1938;4034;NULL;NULL
16847;Red Beard;1966;17671;NULL;NULL
16848;Red Corner;1997;1250;NULL;NULL
16849;Red Dawn;1984;10284;4200000;40000000
16850;Red Dragon;2002;4561;78000000;209196298
16851;Red Dust;1932;2152;NULL;NULL
16852;Red Eye;2005;2791;26000000;95577774
16853;Red Heat;1988;1037;NULL;NULL
16854;Red Planet;2000;34270;80000000;33463969
16855;Red Planet Mars;1952;34271;NULL;NULL
16856;Red Riding Hood;2011;28879;42000000;89162162
16857;Red Rock West;1994;26701;NULL;NULL
16858;Red Sky at Morning;1971;34291;NULL;NULL
16859;Red State;2011;984;4000000;1104682
16860;Redbelt;2008;24056;7000000;2674090
16861;Redfline;2007;34309;26000000;NULL
16862;Reds;1981;4;32000000;40382659
16863;Redskin;1929;32354;NULL;NULL
16864;Reefer Madness;1936;34315;100000;NULL
16865;Regarding Henry;1991;10392;NULL;NULL
16866;Regeneration;1915;2398;NULL;NULL
16867;Reign of Fire;2002;4770;NULL;NULL
16868;Reign Over Me;2007;10793;NULL;NULL
16869;Reindeer Games;2000;1080;NULL;32168970
16870;Relative Values;2000;34324;NULL;NULL
16871;Reluctant Bride;1955;27898;NULL;NULL
16872;Rembrandt;1936;6355;NULL;NULL
16873;Remember Me;2010;24517;16000000;56223951
16874;Remember the Night;1940;7471;NULL;NULL
16875;Remember the Titans;2000;2933;30000000;136706683
16876;Remo Williams: The Adventure Begins;1985;6399;40000000;NULL
16877;Renaissance Man;1994;2367;NULL;24332324
16878;Renaldo and Clara;1978;18608;NULL;NULL
16879;Rendition;2008;34342;NULL;NULL
16880;Renegades;1989;2806;NULL;9015164
